"StedID","Stedtekst","Vandområde","Dato","Medie","Prøvetype","Dybde (m)","Målested, x-koordinat","Målested, y-koordinat","Faktiske dybder (m)","Analysefraktion","Stofparameter","Resultat-attribut","Resultat","Enhed","Detektionsgrænse LD","Kvantifikationsgrænse LQ","Kvalitetsmærke"
34000012,"Skærsø - vandkemi","Skærsø","10.05.1990 12.00.00 +02:00","Sø","Blandingsprøve",6,517418.9999853268,6159693.003688109,"6","Total","Suspenderede stoffer"," =",8,"mg/l",9999999,NA,2
1000057,"ÅLEVANDE SØ GRØNNESTRAND - vandkemi","Ålevande Sø grønnestrand","09.09.2015 12.00.00 +02:00","Sø","Enkeltprøve",0.1,516373.9999863467,6333103.0034418935,"0,1","Total","pH"," =",7.81,"pH",9999999,NA,3
50000027,"BASTRUP SØ, kemi","Bastrup Sø","03.06.2003 12.00.00 +02:00","Sø","Blandingsprøve",1.5666666666666669,704827.9998276662,6190664.003637466,"3; 1,5; 0,2","Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.05,"mg/l",9999999,NA,2
47000009,"HVIDKILDE SØ /001","Hvidkilde Sø","21.06.2000 12.00.00 +02:00","Sø","Blandingsprøve",0.6,597395.9999178597,6103326.003764095,"1; 0,2","Total","Konduktivitet"," =",42.3,"mS/m",9999999,NA,2
21001637,"Hals sø amts st","Hals Sø","23.04.2013 12.00.00 +02:00","Sø","Blandingsprøve",1.4666666666666666,572865.9999388872,6254128.003557164,"2,8; 1,4; 0,2","Total","pH"," =",7.8,"pH",9999999,NA,3
21000338,"ØRNSØ  - vandkemi","Ørnsø","08.06.1999 12.00.00 +02:00","Sø","Blandingsprøve",1.1,532480.9999727111,6223358.003600268,"1,1","Total","pH"," =",7.4,"pH",9999999,NA,2
46000010,"SØHOLM SØ /001","Søholm Sø","07.08.1996 12.00.00 +02:00","Sø","Enkeltprøve",6,571862.9999394091,6125861.003734028,"6","Total","Nitrogen,total N"," =",1.006,"mg/l",9999999,NA,2
16000067,"TRANEMOSE, Vandkemi","Tranemose","16.08.2023 12.00.00 +02:00","Sø","Blandingsprøve",0.4,490178.0000082324,6264055.003539827,"0,2; 0,6","Total","Jern"," =",0.31,"mg/l",0.02,NA,2
53000036,"UTTERSLEV MOSE, ØSTLIGE BASSIN, kemi","Utterslev mose","28.05.2002 12.00.00 +02:00","Sø","Puljet prøve / vertikal serie",0.9,720911.99981354,6180567.003645008,"0,5; 1,3","Ej oplyst","Nitrit+nitrat-N"," =",0.009,"mg/l",9999999,NA,2
25000644,"KULSØ, NØRRE SNEDE, Vandkemi","Kulsø, Nørre Snede","09.09.1976 12.00.00 +01:00","Sø","Blandingsprøve",99,520105.9999830882,6198657.003634668,"99","Total","Konduktivitet"," =",18,"mS/m",9999999,NA,2
26000167,"TÅSTRUP SØ","Tåstrup Sø","05.04.2006 12.00.00 +02:00","Sø","Blandingsprøve",1.1,560598.9999490804,6220913.003603977,"1,1","Total","Nitrogen,total N"," =",4.2,"mg/l",9999999,NA,2
50000037,"SØLLERØD SØ, kemi","Søllerød Sø","24.02.1988 12.00.00 +01:00","Sø","Enkeltprøve",7.5,718409.9998157882,6190956.003631702,"7,5","Total","Nitrogen,total N"," =",4.1,"mg/l",9999999,NA,2
58000013,"BORUP SØ ST AMT","Borup Sø","11.03.1998 12.00.00 +01:00","Sø","Enkeltprøve",0,687543.9998422483,6154115.003692115,"0","Total","pH"," =",8.1,"pH",9999999,NA,2
30000030,"Marbæk Sø - Midt - vandkemi","Marbæk Sø - Midt","01.10.1991 12.00.00 +01:00","Sø","Enkeltprøve",0,457050.000036184,6157055.003691845,"0","Total","Alkalinitet,total TA"," =",0.54,"mmol/l",9999999,NA,2
21000357,"SALTEN LANGSØ , MIDT --SAL2","Salten langsø","27.05.1993 12.00.00 +02:00","Sø","Enkeltprøve",2,539845.9999665064,6213393.003614285,"2","Total","Suspenderede stoffer"," =",7.7,"mg/l",9999999,NA,2
27000008,"DALLERUP SØ  - vandkemi","Dallerup Sø","24.07.2000 12.00.00 +02:00","Sø","Blandingsprøve",5,552913.9999554666,6185555.0036530215,"4; 5; 6","Total","Nitrogen,total N"," =",1.9,"mg/l",9999999,NA,2
30000121,"Gåsehullerne - vandkemi","Gåsehullerne","10.11.1999 12.00.00 +01:00","Sø","Enkeltprøve",0,461854.00003215246,6139838.003715011,"0","Total","Suspenderede stoffer"," =",1.5,"mg/l",9999999,NA,2
21000263,"HALD SØ, Vandkemi","Hald Sø","16.06.1988 12.00.00 +02:00","Sø","Enkeltprøve",0.2,520998.9999823817,6247723.003565765,"0,2","Total","pH"," =",9.6,"pH",9999999,NA,2
52000002,"BUE SØ, kemi","Bue Sø","21.02.1989 12.00.00 +01:00","Sø","Blandingsprøve",2.1666666666666665,688017.9998419086,6170184.003670099,"4,2; 2,1; 0,2","Ej oplyst","Silicium"," =",5.8,"mg/l",9999999,NA,2
16000038,"FERRING SØ, Vandkemi","Ferring Sø","09.09.1999 12.00.00 +02:00","Sø","Blandingsprøve",0.6,447186.0000442562,6268201.0035367645,"1; 0,2","Ej oplyst","Silicium"," =",6,"mg/l",9999999,NA,2
21000388,"LYNGSØ","Lyngsø","30.05.1996 12.00.00 +02:00","Sø","Puljet prøve / vertikal serie",1.5,533818.9999715874,6223793.003599666,"1,5","Total","Glødetab,susp.stof"," =",1.1,"mg/l",9999999,NA,2
46000154,"FLÆGEN MC/001","Flægen","15.06.1988 12.00.00 +02:00","Sø","Enkeltprøve",0.1,553669.9999547607,6138408.00371707,"0,1","Total","Oxygen indhold"," =",13.2,"mg/l",9999999,NA,2
16000008,"KILEN ST.13","Kilen","02.08.1984 12.00.00 +02:00","Sø","Enkeltprøve",0.5,472045.00002343464,6261611.003545989,"0,5","Total","pH"," =",9.2,"pH",9999999,NA,2
54000013,"OMØ SØ, kemi","Omø Sø","12.09.2013 12.00.00 +02:00","Sø","Enkeltprøve",0.2,637818.9998838754,6115194.003748488,"0,2","Total","Chlorophyl (ukorrigeret)"," =",200,"µg/l",0.3,NA,3
62000002,"NAKSKOV INDREFJORD,V NYBRO","Nakskov indrefjord","12.07.1984 12.00.00 +02:00","Sø","Blandingsprøve",1.75,637433.9998841484,6077789.003797315,"1,75","Total","COD, susp.stof "," =",18,"mg/l",9999999,NA,2
55000012,"TISSØ, kemi","Tissø","12.09.2001 12.00.00 +02:00","Sø","Blandingsprøve",1.0666666666666669,644294.9998785786,6162469.003684973,"0,2; 1; 2","Ej oplyst","Nitrit+nitrat-N"," =",0.31,"mg/l",9999999,NA,2
21000339,"ALMINDSØ  ALM 1","Almindsø","28.07.1994 12.00.00 +02:00","Sø","Enkeltprøve",15,534101.9999713482,6222659.003601259,"15","Total","Alkalinitet,total TA"," =",0.61,"mmol/l",9999999,NA,2
46000010,"SØHOLM SØ /001","Søholm Sø","09.09.2014 12.00.00 +02:00","Sø","Blandingsprøve",12.5,571862.9999394091,6125861.003734028,"13,5; 11,5","Total","Nitrogen,total N"," =",4.0591489441,"mg/l",0.05,NA,3
32000011,"Engelsholm Sø - vandkemi","Engelsholm Sø","28.09.2015 12.00.00 +02:00","Sø","Blandingsprøve",1.8666666666666665,520068.9999831031,6174893.003667407,"0,2; 1,8; 3,6","Total","Suspenderede stoffer"," =",8.6,"mg/l",0.5,NA,3
42000010,"Store Søgård Sø - vandkemi","Store Søgård Sø","21.06.2011 12.00.00 +02:00","Sø","Blandingsprøve",0.8166666666666668,528586.9999758821,6087722.003783735,"0,75; 0,2; 1,5","Opløst - filtrat fra filtrering","Silicium"," =",1.3,"mg/l",9999999,NA,3
62000009,"VESTERBORG SØ, kemi","Vesterborg Sø","28.07.1997 12.00.00 +02:00","Sø","Blandingsprøve",0.5666666666666667,645923.9998770257,6082133.003791499,"0,5; 1; 0,2","Total","Nitrogen,total N"," =",1.53,"mg/l",9999999,NA,2
50000028,"BAGSVÆRD SØ, kemi","Bagsværd Sø","15.04.2008 12.00.00 +02:00","Sø","Blandingsprøve",0.7666666666666666,717382.99981668894,6185871.003639278,"0,7; 1,4; 0,2","Total","Suspenderede stoffer"," =",17,"mg/l",9999999,NA,2
25001321,"VESTERENG, Vandkemi","Vestereng","18.07.2024 12.00.00 +02:00","Sø","Enkeltprøve",0.2,464806.0000296047,6197691.003633634,"0,2","Total","Alkalinitet,total TA"," =",1,"mmol/l",0.05,0.05,2
21000361,"BRYRUP LANGSØ,  BRY 1","Bryrup langsø","17.02.2010 12.00.00 +01:00","Sø","Enkeltprøve",0.2,532692.9999725125,6208262.00362139,"0,2","Total","Phosphor, total-P"," =",0.056,"mg/l",9999999,NA,3
21000355,"RAVNSØ, MIDT -- RAV1 - vandkemi","Ravnsø","18.04.1995 12.00.00 +02:00","Sø","Enkeltprøve",20,552518.9999558639,6218243.003607626,"20","Opløst - filtrat fra filtrering","Silicium","<",0.05,"mg/l",9999999,NA,2
30000035,"Grov Sø - vandkemi","Grov Sø","30.04.2001 12.00.00 +02:00","Sø","Blandingsprøve",0.45,449588.0000424596,6165083.003681016,"0,7; 0,2","Total","Phosphor, total-P"," =",0.028000001329928637,"mg/l",9999999,NA,2
50000042,"FARUM SØ,DYBDESTE STED NORD","Farum Sø","21.06.1988 12.00.00 +02:00","Sø","Enkeltprøve",14,710834.9998224522,6189267.003637277,"14","Total","COD, Kemisk iltforbrug"," =",26,"mg/l",9999999,NA,2
57000191,"SØRUP SØ, kemi","Sørup Sø 1","22.09.2004 12.00.00 +02:00","Sø","Enkeltprøve",0.75,676810.9998512403,6141317.003711126,"1; 0; 1,5; 0,5","Total","Chlorophyl A"," =",5.7,"µg/l",9999999,NA,2
21000280,"VEDSØ, RINDSHOLM, Vandkemi","Vedsø, rindsholm bassin","09.07.2001 12.00.00 +02:00","Sø","Enkeltprøve",0.2,525998.9999781902,6250533.003561793,"0,2","Total","Suspenderede stoffer"," =",6.5,"mg/l",9999999,NA,2
36000002,"Sønderskov Mølledam - vandkemi","Sønderskov mølledam","15.04.1999 12.00.00 +02:00","Sø","Blandingsprøve",0.9,503068.9999974138,6144687.003708352,"1,5; 1; 0,2","Total","Suspenderede stoffer"," =",1.4,"mg/l",9999999,NA,2
21000263,"HALD SØ, Vandkemi","Hald Sø","17.06.1998 12.00.00 +02:00","Sø","Enkeltprøve",0.2,520998.9999823817,6247723.003565765,"0,2","Total","Chlorophyl (ukorrigeret)"," =",11,"µg/l",9999999,NA,2
51000005,"MAGLESØ, kemi","Maglesø v. brorfelde","14.04.2004 12.00.00 +02:00","Sø","Blandingsprøve",2.5,669463.9998575082,6168553.003675066,"0; 1; 2; 3; 4; 5","Total","Phosphor, total-P"," =",0.015,"mg/l",9999999,NA,2
21000355,"RAVNSØ, MIDT -- RAV1 - vandkemi","Ravnsø","24.08.1993 12.00.00 +02:00","Sø","Enkeltprøve",20,552518.9999558639,6218243.003607626,"20","Ej oplyst","Jern"," =",0.07,"mg/l",9999999,NA,2
55000012,"TISSØ, kemi","Tissø","13.11.1996 12.00.00 +01:00","Sø","Blandingsprøve",1.775,644294.9998785786,6162469.003684973,"3,4; 1,2; 0,2; 2,3","Ej oplyst","Silicium"," =",0.15,"mg/l",9999999,NA,2
58000028,"GRUSGRAVSSØ V. DYNDET","Grusgravssø v. dyndet","18.09.1991 12.00.00 +02:00","Sø","Blandingsprøve",2.066666666666667,685894.9998436267,6150354.003697523,"0,2; 4; 2","Ej oplyst","Phosphor, total-P"," =",0.09,"mg/l",9999999,NA,2
40000014,"Brøns Møllesø - vandkemi","Brøns møllesø","18.05.2011 12.00.00 +02:00","Sø","Enkeltprøve",0.2,484557.0000130231,6116281.003746258,"0,2","Total","Alkalinitet,total TA"," =",0.52,"mmol/l",9999999,NA,2
36000006,"SØGÅRD SØ (SYD, v. Vamdrup) /005 - vandkemi","Søgård Sø, jylland","24.09.2001 12.00.00 +02:00","Sø","Blandingsprøve",0.8666666666666667,520784.9999824823,6142631.003711158,"1,6; 0,8; 0,2","Total","Chlorophyl (ukorrigeret)"," =",83,"µg/l",9999999,NA,2
54000014,"SKAGESØ, kemi","Skagesø","13.08.2015 12.00.00 +02:00","Sø","Enkeltprøve",0.2,639418.9998825401,6118994.003743428,"0,2","Total","Phosphor, total-P"," =",0.08,"mg/l",0.01,NA,3
1000035,"NORS SØ - vandkemi","Norssø","07.12.1994 12.00.00 +01:00","Sø","Blandingsprøve",3.96,476319.00001976633,6320842.003460006,"0,2; 2; 3,9; 5,9; 7,8","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.3200000151991844,"mg/l",9999999,NA,2
63000011,"IGLEKÆRGÅRD AMT ST","Iglekærgård","05.09.2000 12.00.00 +02:00","Sø","Blandingsprøve",1.1666666666666667,680908.9998476935,6071134.003802995,"0,2; 1,1; 2,2","Total","Suspenderede stoffer"," =",7,"mg/l",9999999,NA,2
50000029,"FURESØ, kemi","Furesøen  storesø","09.07.1998 12.00.00 +02:00","Sø","Blandingsprøve",3.94,714083.9998196077,6189179.003636095,"7,5; 6; 4; 0,2; 2","Opløst - filtrat fra filtrering","Ammonium-N"," =",0.007,"mg/l",9999999,NA,2
21000355,"RAVNSØ, MIDT -- RAV1 - vandkemi","Ravnsø","13.07.2016 12.00.00 +02:00","Sø","Blandingsprøve",3.05,552518.9999558639,6218243.003607626,"4; 6; 0,2; 2","Total","Glødetab,susp.stof"," =",0.7,"mg/l",0.2,NA,3
50000121,"LØGSØ AMT ST","Løgsø","29.09.2008 12.00.00 +02:00","Sø","Enkeltprøve",4.4,717908.9998162382,6192954.003629137,"4,4","Total","Phosphor, total-P"," =",0.063,"mg/l",9999999,NA,2
66000363,"Rolfshøj Sø","Rolfshøj Sø","30.08.2001 12.00.00 +02:00","Sø","Enkeltprøve",0.5,868200.9994927112,6118134.003358177,"0,5","Total","Alkalinitet,total TA"," =",1.7,"mmol/l",9999999,NA,2
36000006,"SØGÅRD SØ (SYD, v. Vamdrup) /005 - vandkemi","Søgård Sø, jylland","04.05.1994 12.00.00 +02:00","Sø","Blandingsprøve",0.5166666666666667,520784.9999824823,6142631.003711158,"0,45; 0,2; 0,9","Opløst - filtrat fra filtrering","Siliciumdioxid"," =",0.054,"mg/l",9999999,NA,2
32000010,"Fårup Sø - vandkemi","Fårup Sø","04.11.1982 12.00.00 +01:00","Sø","Blandingsprøve",99,525368.9999786419,6176393.003665378,"99","Opløst - filtrat fra filtrering","Siliciumdioxid"," =",18.3,"mg/l",9999999,NA,2
13000002,"HORNUM SØ - vandkemi","Hornum Sø","26.09.2012 12.00.00 +02:00","Sø","Blandingsprøve",1.1,545562.9999619251,6306744.00348085,"2; 0,2","Opløst - filtrat fra filtrering","Silicium"," =",0.049,"mg/l",0.002,NA,3
58000013,"BORUP SØ ST AMT","Borup Sø","24.09.1998 12.00.00 +02:00","Sø","Blandingsprøve",0.575,687543.9998422483,6154115.003692115,"0,2; 0,95","Ej oplyst","Silicium"," =",1.1,"mg/l",9999999,NA,2
21000258,"HINGE SØ - vandkemi","Hinge Sø","17.08.1993 12.00.00 +02:00","Sø","Blandingsprøve",0.46666666666666673,531018.9999739552,6234743.003584217,"0,4; 0,2; 0,8","Total","Suspenderede stoffer"," =",36,"mg/l",9999999,NA,2
46000103,"BØJDEN NOR (SYD)","Bøjden nor","03.10.1990 12.00.00 +01:00","Sø","Enkeltprøve",0.84,569439.9999414308,6106680.003759349,"0,84","Ej oplyst","Primær produktion assimilieret Carbon, integreret"," =",31.9,"mg/(m3*d)",9999999,NA,2
18000028,"FUSSING SØ MIDT ","Fussing Sø","09.07.2012 12.00.00 +02:00","Sø","Blandingsprøve",3.05,553786.9999549013,6258768.003550291,"0,2; 4; 2; 6","Total","Chlorophyl (ukorrigeret)"," =",8.2,"µg/l",0.3,NA,2
42000010,"Store Søgård Sø - vandkemi","Store Søgård Sø","01.05.2018 12.00.00 +02:00","Sø","Blandingsprøve",0.9666666666666668,528586.9999758821,6087722.003783735,"0,9; 0,2; 1,8","Total","pH"," =",8.12,"pH",9999999,NA,3
21000355,"RAVNSØ, MIDT -- RAV1 - vandkemi","Ravnsø","08.08.2002 12.00.00 +02:00","Sø","Blandingsprøve",20,552518.9999558639,6218243.003607626,"20","Ej oplyst","Phosphor, total-P"," =",0.022,"mg/l",9999999,NA,2
21000320,"SØBYGÅRD SØ - vandkemi","Søbygårdsø","21.10.1988 12.00.00 +01:00","Sø","Puljet prøve / vertikal serie",0.5,550065.999957962,6234790.0035843225,"0,5","Total","Chlorophyl A"," =",21,"µg/l",9999999,NA,2
26000064,"LADING SØ ØST,--LAD2","Lading Sø","24.05.2022 12.00.00 +02:00","Sø","Blandingsprøve",0.35,560075.9999495433,6230597.003587833,"0,2; 0,5","Opløst - filtrat fra filtrering","Nitrit+nitrat-N","<",0.005,"mg/l",0.005,NA,2
46000010,"SØHOLM SØ /001","Søholm Sø","10.06.2003 12.00.00 +02:00","Sø","Enkeltprøve",9.5,571862.9999394091,6125861.003734028,"9,5","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.59,"mg/l",9999999,NA,2
45000018,"Arreskov Sø /004","Arreskov Sø","15.06.1999 12.00.00 +02:00","Sø","Enkeltprøve",0.5,583298.9999297527,6113387.003750695,"0,5","Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.15,"mg/l",9999999,NA,2
62000009,"VESTERBORG SØ, kemi","Vesterborg Sø","03.09.1990 12.00.00 +02:00","Sø","Blandingsprøve",0.46666666666666673,645923.9998770257,6082133.003791499,"0,2; 0,4; 0,8","Total","Alkalinitet,total TA"," =",4.6,"mmol/l",9999999,NA,2
2000719,"9-soe-010 (9-soe-0010) - vandkemi","9-soe-0010","06.09.2012 12.00.00 +02:00","Sø","Enkeltprøve",0.1,616368.9999031058,6346492.00342314,"0,1","Opløst - filtrat fra filtrering","Farvetal-Pt"," =",80.6,"mg Pt/l",1,NA,2
52000011,"FUGLESØ-FREDERIKSBORG AMTS ST.","Fuglesø ved stenløse","23.04.2003 12.00.00 +02:00","Sø","Blandingsprøve",1.0666666666666669,702077.999830008,6184754.003646545,"1; 2; 0,2","Total","pH"," =",8.2,"pH",9999999,NA,2
14000014,"MADUM SØ - vandkemi","Madum Sø","05.08.1996 12.00.00 +02:00","Sø","Blandingsprøve",3,557194.9999521633,6295420.00349749,"3","Total","Glødetab,susp.stof"," =",1.3,"mg/l",9999999,NA,2
26000061,"Stilling Solbjerg Sø, SYD FOR KOLLEN","Stilling-solbjerg Sø","21.08.1975 12.00.00 +01:00","Sø","Enkeltprøve",0,565080.9999452933,6213111.003614955,"0","Ej oplyst","Nitrogen,total N"," =",1.28,"mg/l",9999999,NA,2
1000021,"POSSØ - vandkemi","Possø","11.07.2023 12.00.00 +02:00","Sø","Enkeltprøve",0.2,459829.0000335855,6300432.003487355,"0,2","Total","Alkalinitet,total TA"," =",0.022,"mmol/l",0.005,NA,2
25000112,"HUSBY SØ, Vandkemi","Husby Sø","19.06.1980 12.00.00 +02:00","Sø","Enkeltprøve",0.05,450960.0000411755,6235310.003583577,"0,05","Opløst - filtrat fra filtrering","COD, Kemisk iltforbrug","<",10,"mg/l",9999999,NA,2
54000012,"MAGLEBY LUNG, kemi","Magleby lung","11.07.2013 12.00.00 +02:00","Sø","Blandingsprøve",0.6666666666666666,645987.9998770341,6121651.003739728,"0,2; 0,6; 1,2","Opløst - filtrat fra filtrering","Farvetal-Pt"," =",31.8,"mg Pt/l",1,NA,3
21006558,"Holen Sø (Vesterkær)","Holen Sø (vesterkær)","12.11.2002 12.00.00 +01:00","Sø","Enkeltprøve",0.2,585788.9999280405,6251572.003560991,"0,2","Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.14,"mg/l",9999999,NA,2
50000030,"FURESØEN STOREKALV AMT ST","Furesøen storekalv","01.06.1995 12.00.00 +02:00","Sø","Blandingsprøve",1.5166666666666666,715761.9998181335,6190674.003633292,"2,9; 1,45; 0,2","Total","Alkalinitet,total TA"," =",2.3,"mmol/l",9999999,NA,2
34000015,"Dons Nørresø - vandkemi","Dons nørresø","29.07.2002 12.00.00 +02:00","Sø","Blandingsprøve",0.6999999999999998,526782.9999774365,6156900.003691938,"1,15; 0,2; 0,75","Total","Suspenderede stoffer"," =",13,"mg/l",9999999,NA,2
1000132,"7410 - vandkemi","Sø 7410","08.07.2015 12.00.00 +02:00","Sø","Enkeltprøve",0.1,586863.9999279911,6394274.003351181,"0,1","Total","pH"," =",7,"pH",9999999,NA,3
11000006,"OVE SØ Fredskilde Bæk","Ove Sø","14.08.1985 12.00.00 +02:00","Sø","Blandingsprøve",0.55,463299.0000306745,6304492.003484055,"0,9; 0,2","Total","Ammoniak+ammonium-N"," =",0.013000000617466869,"mg/l",9999999,NA,2
21000361,"BRYRUP LANGSØ,  BRY 1","Bryrup langsø","25.07.2002 12.00.00 +02:00","Sø","Blandingsprøve",1.1,532692.9999725125,6208262.00362139,"1,1","Opløst - filtrat fra filtrering","Silicium"," =",2.3,"mg/l",9999999,NA,2
21000361,"BRYRUP LANGSØ,  BRY 1","Bryrup langsø","06.06.1996 12.00.00 +02:00","Sø","Puljet prøve / vertikal serie",1.1,532692.9999725125,6208262.00362139,"1,1","Total","Alkalinitet,total TA"," =",1.3,"mmol/l",9999999,NA,2
9000017,"KOKKÆR VAND - vandkemi","Kokkjær vand","28.06.2012 12.00.00 +02:00","Sø","Enkeltprøve",0.2,479239.0000173234,6324722.003454279,"0,2","Total","Alkalinitet,total TA"," =",0.007,"mmol/l",9999999,NA,2
53000038,"DAMHUSSØEN","Damhussøen","09.07.1990 12.00.00 +02:00","Sø","Blandingsprøve",0.45,718515.9998156661,6175584.003653069,"0,2; 0,7","Ej oplyst","Nitrogen,total N"," =",1.4200000674463809,"mg/l",9999999,NA,2
55000012,"TISSØ, kemi","Tissø","05.07.2001 12.00.00 +02:00","Sø","Blandingsprøve",1.075,644294.9998785786,6162469.003684973,"2; 0,7; 1,4; 0,2","Total","Glødetab,susp.stof"," =",7.5,"mg/l",9999999,NA,2
42000010,"Store Søgård Sø - vandkemi","Store Søgård Sø","16.09.2024 12.00.00 +02:00","Sø","Blandingsprøve",0.46666666666666673,528586.9999758821,6087722.003781469,"0,2; 0,4; 0,8","Total","Nitrogen,total N"," =",2.4,"mg/l",0.02,0.06,2
25000059,"SØBY SØ, MIDTJYLLAND, Vandkemi","Søby Sø, midtjylland","12.02.1997 12.00.00 +01:00","Sø","Enkeltprøve",0,504514.99999620474,6211704.003616475,"0","Total","Alkalinitet,total TA"," =",0.81,"mmol/l",9999999,NA,2
21000270,"LOLDRUP SØ, Vandkemi","Loldrup Sø","13.02.1990 12.00.00 +01:00","Sø","Blandingsprøve",0.6666666666666666,527688.9999767871,6260763.0035472,"0,2; 0,6; 1,2","Total","Suspenderede stoffer"," =",32,"mg/l",9999999,NA,2
21000258,"HINGE SØ - vandkemi","Hinge Sø","01.10.2008 12.00.00 +02:00","Sø","Blandingsprøve",0.6,531018.9999739552,6234743.003584217,"1; 0,2","Total","pH"," =",8.2,"pH",9999999,NA,3
21006271,"Kragsø","Kragsø ved Addit","06.07.2020 12.00.00 +02:00","Sø","Blandingsprøve",0.4,541606.9999650244,6212461.003615603,"0,2; 0,6","Total","Suspenderede stoffer"," =",2,"mg/l",1,NA,2
36000006,"SØGÅRD SØ (SYD, v. Vamdrup) /005 - vandkemi","Søgård Sø, jylland","03.07.2008 12.00.00 +02:00","Sø","Blandingsprøve",0.55,520784.9999824823,6142631.003711158,"0,2; 0,9","Total","Alkalinitet,total TA"," =",2.7,"mmol/l",9999999,NA,2
53000570,"Vallensbæk Sø-4606","Vallensbæk Sø","20.06.2001 12.00.00 +02:00","Sø","Enkeltprøve",0.2,710188.9998229609,6170821.0036630975,"0,2","Total","Chlorid"," =",130,"mg/l",9999999,NA,2
21000320,"SØBYGÅRD SØ - vandkemi","Søbygårdsø","07.07.1978 12.00.00 +01:00","Sø","Enkeltprøve",0,550065.999957962,6234790.0035843225,"0","Ej oplyst","EOX"," =",0.27,"g/(m2*d)",9999999,NA,2
41000008,"Sandbjerg Mølledam - vandkemi","Sandbjerg mølledam","12.09.1991 12.00.00 +02:00","Sø","Blandingsprøve",0.7766666666666667,548056.9999594563,6089263.003781877,"0,71; 1,42; 0,2","Opløst - filtrat fra filtrering","Nitrat-N"," =",0.005,"mg/l",9999999,NA,2
46000010,"SØHOLM SØ /001","Søholm Sø","21.11.1983 12.00.00 +01:00","Sø","Enkeltprøve",0.5,571862.9999394091,6125861.003734028,"0,5","Total","Glødetab,susp.stof"," =",2.22,"mg/l",9999999,NA,2
47000009,"HVIDKILDE SØ /001","Hvidkilde Sø","20.04.1990 12.00.00 +02:00","Sø","Enkeltprøve",0.2,597395.9999178597,6103326.003764095,"0,2","Total","Oxygen indhold"," =",10.5,"mg/l",9999999,NA,2
21000347,"THORSØ, MIDT  THO1 - vandkemi","Thorsø","21.06.2007 12.00.00 +02:00","Sø","Blandingsprøve",2.066666666666667,532733.999972494,6220120.0036048135,"4; 2; 0,2","Total","Phosphor, total-P"," =",0.017,"mg/l",9999999,NA,2
53000549,"Emdrup Sø, indløb","Emdrup Sø","10.08.1998 12.00.00 +02:00","Sø","Puljet prøve / vertikal serie",0.5,722732.999811908,6180920.003643604,"0,5","Ej oplyst","Nitrit+nitrat-N"," =",0.001,"mg/l",9999999,NA,2
16000013,"LEMVIG SØ, Vandkemi","Lemvig Sø","02.05.1996 12.00.00 +02:00","Sø","Blandingsprøve",0.6666666666666666,457993.0000352033,6266836.003538611,"1,2; 0,6; 0,2","Total","Chlorophyl A"," =",52,"µg/l",9999999,NA,2
21001639,"NEDENSKOV SØ","Nedenskov Sø","22.09.1983 12.00.00 +02:00","Sø","Blandingsprøve",99,542454.9999643031,6207373.003622706,"99","Total","pH"," =",7.55,"pH",9999999,NA,2
18000022,"VANSØ, Vandkemi","Vansø","06.06.2011 12.00.00 +02:00","Sø","Blandingsprøve",0.55,531168.9999738683,6259883.003548483,"0,9; 0,2","Total","Phosphor, total-P"," =",0.11,"mg/l",9999999,NA,2
